ID,Campaign Content - Content → Campaign ID,Campaign Campaign - Campaign → Advertiser ID,Media App Media - Media → Publisher ID
2880411,40053,91991,91223
2880408,40053,91991,14175
2780020,37655,93788,10529
2768481,37407,88298,12054
2768483,37407,88298,92458
2768482,37407,88298,72260
2779910,37654,80009,98019
2779904,37654,80009,83927
2779874,37654,80009,98910
2779890,37654,80009,98001
2779966,37654,80009,12091
2779911,37654,80009,7563
2779963,37654,80009,24660
2780007,37654,80009,42165
2779922,37654,80009,24704
2779863,37654,80009,24704
2779980,37654,80009,28903
2779999,37654,80009,245
2780018,37654,80009,15969
2779901,37654,80009,29167
2779921,37654,80009,83261
2779952,37654,80009,55595
2779902,37654,80009,26052
2779927,37654,80009,29067
2779846,37654,80009,58097
2779868,37654,80009,30119
2779884,37654,80009,13031
2779903,37654,80009,47622
2779857,37654,80009,28920
2779926,37654,80009,93324
2779932,37654,80009,20663
2779937,37654,80009,74822
2779943,37654,80009,57429
2779953,37654,80009,56133
2779855,37654,80009,58820
2779879,37654,80009,63723
2779882,37654,80009,87687
2779913,37654,80009,26052
2779968,37654,80009,192
2779844,37654,80009,30238
2779856,37654,80009,41978
2779858,37654,80009,26044
2779860,37654,80009,30441
2779867,37654,80009,55595
2779869,37654,80009,74495
2779872,37654,80009,30307
2779873,37654,80009,9045
2779851,37654,80009,245
2779850,37654,80009,83814
2779853,37654,80009,98019
2779877,37654,80009,22366
2779852,37654,80009,15969
2779871,37654,80009,19053
2779864,37654,80009,24798
2779881,37654,80009,21797
2779876,37654,80009,20962
2779845,37654,80009,58337
2779849,37654,80009,48669
2779862,37654,80009,26052
2779866,37654,80009,48523
2779883,37654,80009,11891
2779861,37654,80009,101304
2779880,37654,80009,68704
2779847,37654,80009,93265
2779848,37654,80009,86880
2779865,37654,80009,24650
2779878,37654,80009,28907
2779875,37654,80009,50501
2779885,37654,80009,65948
2779887,37654,80009,26052
2779889,37654,80009,28055
2779891,37654,80009,29067
2779892,37654,80009,13355
2779896,37654,80009,22439
2779898,37654,80009,26058
2779900,37654,80009,68627
2779905,37654,80009,47286
2779907,37654,80009,29334
2779908,37654,80009,30438
2779925,37654,80009,67925
2779930,37654,80009,70070
2779899,37654,80009,15976
2779929,37654,80009,54668
2779920,37654,80009,39007
2779894,37654,80009,7869
2779914,37654,80009,20836
2779916,37654,80009,58820
2779897,37654,80009,13363
2779924,37654,80009,15165
2779886,37654,80009,59193
2779893,37654,80009,59164
2779895,37654,80009,20836
2779917,37654,80009,30445
2779931,37654,80009,28960
2779933,37654,80009,85553
2779934,37654,80009,63723
2779948,37654,80009,21869
2779956,37654,80009,100266
2779949,37654,80009,59725
2779941,37654,80009,28631
2779936,37654,80009,58820
2779954,37654,80009,15969
2779939,37654,80009,49793
2779935,37654,80009,30837
2779950,37654,80009,15987
2779940,37654,80009,31080
2779946,37654,80009,98019
2779947,37654,80009,60281
2779951,37654,80009,80208
2779938,37654,80009,15986
2779945,37654,80009,9332
2779957,37654,80009,65468
2779959,37654,80009,32206
2779965,37654,80009,36009
2779971,37654,80009,30445
2779972,37654,80009,58696
2779976,37654,80009,24649
2779983,37654,80009,73099
2779984,37654,80009,46170
2779985,37654,80009,58635
2779987,37654,80009,25809
2779990,37654,80009,65297
2779991,37654,80009,24699
2779995,37654,80009,59966
2779996,37654,80009,29334
2779997,37654,80009,26052
2780000,37654,80009,25376
2779973,37654,80009,30892
2779964,37654,80009,20836
2779962,37654,80009,1867
2779981,37654,80009,52427
2779958,37654,80009,56858
2779975,37654,80009,13363
2779979,37654,80009,15976
2779977,37654,80009,15987
2779960,37654,80009,44417
2779989,37654,80009,28272
2779986,37654,80009,47523
2779988,37654,80009,41979
2779998,37654,80009,48669
2779970,37654,80009,67450
2779961,37654,80009,32284
2779969,37654,80009,41979
2779994,37654,80009,37379
2780011,37654,80009,100266
2780017,37654,80009,100266
2780005,37654,80009,42332
2780001,37654,80009,13363
2780016,37654,80009,60281
2780015,37654,80009,19139
2780013,37654,80009,6751
2780002,37654,80009,54882
2780008,37654,80009,67925
2780009,37654,80009,24700
2780014,37654,80009,61026
2780006,37654,80009,15987
2780010,37654,80009,30837
2780003,37654,80009,7890
2779915,37654,80009,1560
2779923,37654,80009,16377
2779928,37654,80009,90734
2779967,37654,80009,25174
2779974,37654,80009,63723
2779909,37654,80009,4925
2779919,37654,80009,63723
2779993,37654,80009,5999
2779982,37654,80009,15987
2779992,37654,80009,39250
2779978,37654,80009,61769
2779918,37654,80009,61769
2779955,37654,80009,98001
2779870,37654,80009,98019
2780004,37654,80009,65297
2779912,37654,80009,70173
2779859,37654,80009,26410
2780012,37654,80009,36794
2779854,37654,80009,92488
2779942,37654,80009,32109
2779888,37654,80009,102008
2779944,37654,80009,42165
2779906,37654,80009,98910
2797948,38084,55713,5593
2978861,42495,20843,21983
2978859,42495,20843,206
2978893,42495,20843,63723
2978865,42495,20843,6315
2978867,42495,20843,77857
2978868,42495,20843,75713
2978879,42495,20843,33523
2978880,42495,20843,81040
2978885,42495,20843,21559
2978900,42495,20843,32324
2978901,42495,20843,84303
2978899,42495,20843,85553
2978858,42495,20843,205
2978881,42495,20843,41142
2978874,42495,20843,62062
2978875,42495,20843,62062
2978882,42495,20843,79175
2978860,42495,20843,1945
2978888,42495,20843,66012
2978878,42495,20843,76589
2978890,42495,20843,69814
2978884,42495,20843,34330
2978883,42495,20843,72989
2978877,42495,20843,15987
2978876,42495,20843,24116
2978872,42495,20843,12920
2978862,42495,20843,3505
2978887,42495,20843,62611
2978894,42495,20843,12662
2978898,42495,20843,34506
2978897,42495,20843,55503
2978895,42495,20843,260
2978870,42495,20843,79838
2978896,42495,20843,34042
2978889,42495,20843,13724
2978871,42495,20843,62555
2978869,42495,20843,52892
2978857,42495,20843,679
2978856,42495,20843,92
2978863,42495,20843,4563
2978873,42495,20843,13647
2978866,42495,20843,84417
2978891,42495,20843,70946
2978864,42495,20843,5400
2978886,42495,20843,18356
2978892,42495,20843,10
2947341,41742,91083,5391
2947340,41742,91083,93602
2947338,41742,91083,63
2947339,41742,91083,5400
2919649,40990,10974,66012
2919640,40990,10974,3972
2919651,40990,10974,87932
2919644,40990,10974,16210
2919650,40990,10974,87767
2919639,40990,10974,2112
2919646,40990,10974,39307
2919648,40990,10974,52514
2919643,40990,10974,11350
2919642,40990,10974,79838
2919647,40990,10974,40581
2919645,40990,10974,81502
2919641,40990,10974,4416
2804679,38213,86271,39188
2804683,38213,86271,75028
2804684,38213,86271,35039
2804677,38213,86271,16905
2804682,38213,86271,71265
2804678,38213,86271,22193
2804680,38213,86271,61993
2804681,38213,86271,34658
2928966,41254,65967,1810
2928967,41254,65967,7189
2928968,41254,65967,9669
2928965,41254,65967,1696
2928969,41254,65967,11209
2928970,41254,65967,10357
2928971,41254,65967,85976
2929026,41256,61155,19139
2929020,41256,61155,26052
2929019,41256,61155,27359
2929024,41256,61155,24704
2929053,41256,61155,32206
2929070,41256,61155,55595
2929072,41256,61155,42165
2929073,41256,61155,56858
2929069,41256,61155,30445
2929081,41256,61155,58443
2929079,41256,61155,41978
2929078,41256,61155,59725
2929080,41256,61155,58337
2929110,41256,61155,69968
2929129,41256,61155,92695
2929130,41256,61155,93265
2929131,41256,61155,93324
2929144,41256,61155,95965
2929139,41256,61155,95486
2929138,41256,61155,95486
2929147,41256,61155,97977
2929145,41256,61155,97179
2929146,41256,61155,97486
2929042,41256,61155,30892
2929100,41256,61155,68303
2928991,41256,61155,11213
2929094,41256,61155,74822
2929038,41256,61155,23476
2929006,41256,61155,15165
2929109,41256,61155,63723
2929090,41256,61155,30307
2929127,41256,61155,90734
2929068,41256,61155,13403
2929076,41256,61155,15987
2928988,41256,61155,5999
2929122,41256,61155,86082
2929063,41256,61155,47622
2929040,41256,61155,26058
2929017,41256,61155,12091
2929005,41256,61155,8382
2929012,41256,61155,22366
2929045,41256,61155,28631
2929054,41256,61155,41979
2929056,41256,61155,26052
2929057,41256,61155,26052
2929084,41256,61155,20836
2929085,41256,61155,20836
2929083,41256,61155,58820
2929082,41256,61155,58635
2929099,41256,61155,67322
2929009,41256,61155,15987
2929034,41256,61155,24798
2929066,41256,61155,40455
2929058,41256,61155,49793
2929125,41256,61155,89041
2928992,41256,61155,13363
2929030,41256,61155,28920
2929088,41256,61155,58820
2929004,41256,61155,21869
2929120,41256,61155,85553
2929039,41256,61155,24660
2928999,41256,61155,1867
2929133,41256,61155,94218
2929046,41256,61155,29167
2929108,41256,61155,63723
2929043,41256,61155,30238
2928986,41256,61155,1560
2929087,41256,61155,59193
2929086,41256,61155,59164
2929060,41256,61155,48669
2929101,41256,61155,60281
2929014,41256,61155,15969
2928994,41256,61155,245
2928998,41256,61155,18519
2928984,41256,61155,13363
2929023,41256,61155,68704
2929140,41256,61155,95548
2929065,41256,61155,42950
2929119,41256,61155,84767
2929102,41256,61155,63723
2929027,41256,61155,31080
2929132,41256,61155,102008
2929117,41256,61155,84575
2929134,41256,61155,73747
2929126,41256,61155,21140
2928987,41256,61155,2377
2929116,41256,61155,84478
2929062,41256,61155,48523
2928993,41256,61155,13363
2929103,41256,61155,73099
2929033,41256,61155,30119
2929091,41256,61155,60281
2929075,41256,61155,26044
2929097,41256,61155,47523
2929089,41256,61155,59966
2928989,41256,61155,7563
2929011,41256,61155,22439
2929000,41256,61155,15976
2929074,41256,61155,54668
2929037,41256,61155,9045
2929018,41256,61155,28055
2929010,41256,61155,15976
2929031,41256,61155,30445
2929136,41256,61155,95437
2929064,41256,61155,45765
2929008,41256,61155,21797
2929105,41256,61155,54882
2929104,41256,61155,74495
2929118,41256,61155,58097
2928996,41256,61155,245
2929115,41256,61155,84406
2929049,41256,61155,39250
2929071,41256,61155,56133
2929059,41256,61155,48669
2929121,41256,61155,70139
2929112,41256,61155,25174
2929029,41256,61155,30438
2929007,41256,61155,25809
2929002,41256,61155,20962
2929092,41256,61155,63524
2929067,41256,61155,29067
2929141,41256,61155,50767
2929025,41256,61155,24699
2929143,41256,61155,95428
2929047,41256,61155,37379
2928995,41256,61155,15986
2929048,41256,61155,36009
2929015,41256,61155,20663
2929113,41256,61155,81744
2929044,41256,61155,20836
2929106,41256,61155,58820
2929001,41256,61155,15987
2929050,41256,61155,32109
2929111,41256,61155,80208
2929107,41256,61155,21140
2929003,41256,61155,4925
2929095,41256,61155,74822
2929077,41256,61155,15987
2929035,41256,61155,28960
2929036,41256,61155,29067
2928997,41256,61155,192
2929052,41256,61155,30837
2928990,41256,61155,7869
2929128,41256,61155,82620
2929142,41256,61155,95709
2929137,41256,61155,95486
2929114,41256,61155,83261
2929096,41256,61155,65468
2929032,41256,61155,30441
2929051,41256,61155,41979
2929041,41256,61155,24650
2929061,41256,61155,87687
2929013,41256,61155,16377
2929022,41256,61155,24414
2929016,41256,61155,6751
2929093,41256,61155,64696
2928985,41256,61155,13363
2929123,41256,61155,87799
2929098,41256,61155,65948
2929135,41256,61155,66859
2929124,41256,61155,88966
2929055,41256,61155,26052
2929028,41256,61155,15969
2929021,41256,61155,24649
2804952,38221,64770,36009
2804951,38221,64770,4559
2804812,38221,64770,29334
2804764,38221,64770,24820
2804882,38221,64770,69113
2804900,38221,64770,40272
2804879,38221,64770,84740
2804802,38221,64770,15976
2804883,38221,64770,3396
2804807,38221,64770,58908
2804856,38221,64770,54667
2804884,38221,64770,65948
2804927,38221,64770,58820
2804818,38221,64770,94068
2804788,38221,64770,74822
2804881,38221,64770,55503
2804862,38221,64770,26410
2804784,38221,64770,54623
2804861,38221,64770,21140
2804898,38221,64770,58421
2804886,38221,64770,6363
2804872,38221,64770,55595
2804778,38221,64770,28936
2804751,38221,64770,22439
2804893,38221,64770,71795
2804885,38221,64770,67925
2804935,38221,64770,2929
2804806,38221,64770,75324
2804880,38221,64770,19053
2804832,38221,64770,28907
2804774,38221,64770,13403
2804752,38221,64770,94037
2804770,38221,64770,51687
2804753,38221,64770,31080
2804938,38221,64770,15987
2804910,38221,64770,28960
2804890,38221,64770,56845
2804750,38221,64770,44417
2804747,38221,64770,41978
2804899,38221,64770,90734
2804869,38221,64770,15969
2804925,38221,64770,58820
2804867,38221,64770,100266
2804795,38221,64770,56790
2804877,38221,64770,13363
2804757,38221,64770,60281
2804919,38221,64770,30892
2804915,38221,64770,21797
2804825,38221,64770,59263
2804852,38221,64770,25376
2804845,38221,64770,54695
2804819,38221,64770,6751
2804875,38221,64770,94218
2804894,38221,64770,24660
2804759,38221,64770,26052
2804939,38221,64770,69269
2804821,38221,64770,56790
2804773,38221,64770,42165
2804824,38221,64770,59813
2804929,38221,64770,46170
2804924,38221,64770,35340
2804761,38221,64770,63723
2804863,38221,64770,19139
2804823,38221,64770,60281
2804887,38221,64770,24798
2804833,38221,64770,9045
2804866,38221,64770,25809
2804907,38221,64770,58443
2804827,38221,64770,81744
2804848,38221,64770,1615
2804920,38221,64770,58820
2804940,38221,64770,26289
2804781,38221,64770,48669
2804896,38221,64770,15976
2804876,38221,64770,26058
2804841,38221,64770,58176
2804944,38221,64770,29067
2804794,38221,64770,26052
2804928,38221,64770,30238
2804905,38221,64770,56893
2804768,38221,64770,4925
2804933,38221,64770,76910
2804859,38221,64770,74133
2804870,38221,64770,93235
2804921,38221,64770,36009
2804918,38221,64770,55503
2804943,38221,64770,93008
2804914,38221,64770,26052
2804909,38221,64770,58194
2804892,38221,64770,20663
2804846,38221,64770,245
2804799,38221,64770,24650
2804748,38221,64770,7869
2804923,38221,64770,92488
2804868,38221,64770,49793
2804815,38221,64770,51688
2804926,38221,64770,7022
2804760,38221,64770,12091
2804835,38221,64770,48669
2804949,38221,64770,37379
2804816,38221,64770,68303
2804857,38221,64770,55503
2804922,38221,64770,20836
2804777,38221,64770,57162
2804849,38221,64770,102008
2804840,38221,64770,54668
2804830,38221,64770,47622
2804946,38221,64770,32206
2804850,38221,64770,13031
2804828,38221,64770,67907
2804942,38221,64770,68717
2804791,38221,64770,30438
2804941,38221,64770,68704
2804797,38221,64770,56008
2804775,38221,64770,2258
2804776,38221,64770,13363
2804803,38221,64770,28920
2804937,38221,64770,71795
2804814,38221,64770,15986
2804936,38221,64770,51710
2804811,38221,64770,54667
2804873,38221,64770,7022
2804895,38221,64770,24699
2804810,38221,64770,39159
2804853,38221,64770,25376
2804901,38221,64770,90935
2804838,38221,64770,65520
2804831,38221,64770,56622
2804947,38221,64770,99016
2804766,38221,64770,51483
2804771,38221,64770,59193
2804783,38221,64770,57011
2804754,38221,64770,32070
2804913,38221,64770,56360
2804908,38221,64770,74495
2804888,38221,64770,15969
2804805,38221,64770,70552
2804745,38221,64770,245
2804904,38221,64770,59618
2804834,38221,64770,56858
2804782,38221,64770,93324
2804897,38221,64770,15969
2804813,38221,64770,29334
2804934,38221,64770,66652
2804829,38221,64770,74822
2804808,38221,64770,59618
2804878,38221,64770,93265
2804843,38221,64770,26233
2804785,38221,64770,65297
2804755,38221,64770,28055
2804743,38221,64770,68498
2804744,38221,64770,56841
2804796,38221,64770,91830
2804767,38221,64770,20836
2804780,38221,64770,54667
2804804,38221,64770,30445
2804865,38221,64770,48523
2804945,38221,64770,71795
2804855,38221,64770,63723
2804820,38221,64770,9332
2804860,38221,64770,83814
2804839,38221,64770,2377
2804772,38221,64770,46170
2804769,38221,64770,85088
2804911,38221,64770,59966
2804891,38221,64770,45765
2804798,38221,64770,29067
2804912,38221,64770,1867
2804789,38221,64770,57303
2804930,38221,64770,7890
2804858,38221,64770,20836
2804836,38221,64770,5999
2804793,38221,64770,16571
2804844,38221,64770,70070
2804917,38221,64770,101304
2804779,38221,64770,192
2804874,38221,64770,57429
2804902,38221,64770,63524
2804749,38221,64770,30119
2804756,38221,64770,65370
2804792,38221,64770,24700
2804809,38221,64770,59618
2804787,38221,64770,48481
2804800,38221,64770,30307
2804916,38221,64770,98910
2804837,38221,64770,40455
2804950,38221,64770,32284
2804847,38221,64770,62555
2804762,38221,64770,30837
2804765,38221,64770,13363
2804854,38221,64770,61769
2804851,38221,64770,32109
2804948,38221,64770,31679
2804864,38221,64770,27359
2804842,38221,64770,69867
2804871,38221,64770,28631
2804758,38221,64770,59725
2804889,38221,64770,55595
2804790,38221,64770,42332
2804826,38221,64770,26052
2804763,38221,64770,15987
2804817,38221,64770,79956
2804822,38221,64770,96228
2804801,38221,64770,7022
2804932,38221,64770,57505
2804903,38221,64770,84514
2804931,38221,64770,7563
2804786,38221,64770,71795
2804906,38221,64770,27772
2804746,38221,64770,65297
2804969,38222,31108,26052
2805068,38222,31108,61769
2805085,38222,31108,28631
2805152,38222,31108,71795
2805057,38222,31108,70070
2805024,38222,31108,54667
2805028,38222,31108,51688
2805112,38222,31108,15976
2805154,38222,31108,69269
2805132,38222,31108,98910
2805034,38222,31108,56790
2805000,38222,31108,48481
2805124,38222,31108,74495
2804996,38222,31108,57011
2804973,38222,31108,15987
2805144,38222,31108,30238
2804956,38222,31108,65297
2805050,38222,31108,40455
2804957,38222,31108,41978
2805008,38222,31108,56790
2805148,38222,31108,76910
2805147,38222,31108,57505
2805069,38222,31108,63723
2805021,38222,31108,59618
2805101,38222,31108,67925
2805089,38222,31108,94218
2805110,38222,31108,24660
2805036,38222,31108,60281
2805153,38222,31108,15987
2805133,38222,31108,101304
2805118,38222,31108,63524
2805166,38222,31108,32284
2805045,38222,31108,28907
2804962,38222,31108,94037
2805093,38222,31108,93265
2805026,38222,31108,29334
2805092,38222,31108,13363
2805042,38222,31108,74822
2805079,38222,31108,48523
2805159,38222,31108,29067
2805019,38222,31108,75324
2804964,38222,31108,32070
2804986,38222,31108,13403
2805157,38222,31108,68717
2805010,38222,31108,56008
2805097,38222,31108,69113
2804970,38222,31108,12091
2804992,38222,31108,54667
2805002,38222,31108,57303
2805053,38222,31108,54668
2805088,38222,31108,57429
2805060,38222,31108,62555
2805138,38222,31108,20836
2805078,38222,31108,27359
2805076,38222,31108,26410
2804958,38222,31108,7869
2805070,38222,31108,54667
2805145,38222,31108,7890
2804984,38222,31108,46170
2805055,38222,31108,69867
2805127,38222,31108,59966
2805126,38222,31108,28960
2805038,38222,31108,59263
2804966,38222,31108,65370
2805032,38222,31108,6751
2804974,38222,31108,24820
2805080,38222,31108,25809
2805096,38222,31108,55503
2805142,38222,31108,7022
2804983,38222,31108,59193
2804972,38222,31108,30837
2804989,38222,31108,57162
2805114,38222,31108,58421
2805005,38222,31108,24700
2804961,38222,31108,22439
2805083,38222,31108,15969
2805037,38222,31108,59813
2805130,38222,31108,26052
2805061,38222,31108,1615
2805116,38222,31108,40272
2805047,38222,31108,56858
2805001,38222,31108,74822
2805151,38222,31108,51710
2805131,38222,31108,21797
2805015,38222,31108,15976
2805149,38222,31108,66652
2804985,38222,31108,42165
2805081,38222,31108,100266
2805052,38222,31108,2377
2804976,38222,31108,13363
2805125,38222,31108,58194
2805041,38222,31108,67907
2805054,38222,31108,58176
2805073,38222,31108,74133
2805121,38222,31108,56893
2804988,38222,31108,13363
2805165,38222,31108,37379
2805139,38222,31108,92488
2805107,38222,31108,45765
2805161,38222,31108,32206
2805046,38222,31108,9045
2804968,38222,31108,59725
2805113,38222,31108,15969
2805120,38222,31108,59618
2805048,38222,31108,48669
2805011,38222,31108,29067
2805106,38222,31108,56845
2805102,38222,31108,6363
2805099,38222,31108,65948
2805072,38222,31108,20836
2804995,38222,31108,83927
2805090,38222,31108,73747
2805162,38222,31108,25174
2805056,38222,31108,26233
2805123,38222,31108,58443
2805039,38222,31108,26052
2804977,38222,31108,80684
2805007,38222,31108,26052
2804980,38222,31108,4925
2805128,38222,31108,1867
2804967,38222,31108,60281
2805075,38222,31108,21140
2805043,38222,31108,47622
2804997,38222,31108,54623
2804982,38222,31108,51687
2805135,38222,31108,30892
2804994,38222,31108,93324
2805117,38222,31108,90935
2805020,38222,31108,58908
2805040,38222,31108,81744
2805027,38222,31108,15986
2804953,38222,31108,68498
2804981,38222,31108,85088
2804959,38222,31108,30119
2805134,38222,31108,55503
2805105,38222,31108,55595
2805067,38222,31108,25376
2805035,38222,31108,96228
2805146,38222,31108,7563
2805018,38222,31108,70552
2805095,38222,31108,19053
2804991,38222,31108,192
2804979,38222,31108,20836
2805013,38222,31108,30307
2804998,38222,31108,65297
2804990,38222,31108,28936
2805009,38222,31108,91830
2805022,38222,31108,59618
2804965,38222,31108,28055
2805122,38222,31108,27772
2805016,38222,31108,28920
2805140,38222,31108,35340
2805098,38222,31108,3396
2804999,38222,31108,71795
2805109,38222,31108,71795
2805066,38222,31108,25376
2804955,38222,31108,245
2805156,38222,31108,68704
2805044,38222,31108,56622
2804975,38222,31108,73747
2805103,38222,31108,24798
2805167,38222,31108,4559
2805012,38222,31108,24650
2805064,38222,31108,32109
2804954,38222,31108,56841
2805031,38222,31108,94068
2805059,38222,31108,245
2805119,38222,31108,84514
2805017,38222,31108,30445
2805150,38222,31108,2929
2805104,38222,31108,15969
2805003,38222,31108,42332
2805143,38222,31108,58820
2805082,38222,31108,49793
2805160,38222,31108,71795
2805094,38222,31108,84740
2805065,38222,31108,61769
2805163,38222,31108,99016
2805058,38222,31108,54695
2805158,38222,31108,93008
2805136,38222,31108,58820
2805074,38222,31108,83814
2805084,38222,31108,93235
2805062,38222,31108,102008
2804987,38222,31108,2258
2804971,38222,31108,63723
2805049,38222,31108,5999
2805004,38222,31108,30438
2804993,38222,31108,48669
2805091,38222,31108,26058
2805087,38222,31108,7022
2805023,38222,31108,39159
2805071,38222,31108,55503
2805006,38222,31108,16571
2805051,38222,31108,65520
2804978,38222,31108,51483
2805086,38222,31108,55595
2804960,38222,31108,44417
2805137,38222,31108,36009
2804963,38222,31108,31080
2805141,38222,31108,58820
2805100,38222,31108,61769
2805077,38222,31108,19139
2805025,38222,31108,29334
2805063,38222,31108,13031
2805111,38222,31108,24699
2805108,38222,31108,20663
2805155,38222,31108,26289
2805033,38222,31108,9332
2805030,38222,31108,79956
2805029,38222,31108,68303
2805164,38222,31108,31679
2805168,38222,31108,36009
2805115,38222,31108,90734
2805014,38222,31108,7022
2805129,38222,31108,56360
2804719,38218,93967,23047
2804720,38218,93967,205
2804718,38218,93967,12920
2804721,38218,93967,98122
2804725,38219,23741,8187
2804726,38219,23741,10520
2804732,38219,23741,79054
2804731,38219,23741,60699
2804737,38219,23741,72824
2804729,38219,23741,7454
2804724,38219,23741,51955
2804736,38219,23741,64431
2804740,38219,23741,48052
2804733,38219,23741,6939
2804730,38219,23741,87502
2804723,38219,23741,26715
2804722,38219,23741,66623
2804741,38219,23741,82376
2804728,38219,23741,53182
2804734,38219,23741,37439
2804739,38219,23741,10869
2804727,38219,23741,7942
2804735,38219,23741,13949
2804738,38219,23741,64899
2870893,39860,46940,11785
2870894,39860,46940,40490
2943522,41631,99607,16220
2983215,41631,99607,36298
2985455,41631,99607,80619
2943520,41631,99607,31282
2943519,41631,99607,1635
2943521,41631,99607,16223
2943523,41631,99607,83274
2943524,41631,99607,6934
2943526,41631,99607,9200
2943525,41631,99607,7411
2805172,38223,95219,7199
2805170,38223,95219,27094
2805169,38223,95219,1635
2808187,38223,95219,1810
2805173,38223,95219,13308
2805171,38223,95219,6487
2805403,38225,94463,93008
2805412,38225,94463,4559
2805353,38225,94463,45765
2805274,38225,94463,29334
2805223,38225,94463,12091
2805250,38225,94463,74822
2805260,38225,94463,29067
2805322,38225,94463,83814
2805325,38225,94463,19139
2805327,38225,94463,25809
2805408,38225,94463,99016
2805217,38225,94463,32070
2805281,38225,94463,6751
2805224,38225,94463,63723
2805229,38225,94463,13363
2805254,38225,94463,24700
2805208,38225,94463,56841
2805209,38225,94463,245
2805210,38225,94463,41978
2805211,38225,94463,7869
2805214,38225,94463,22439
2805212,38225,94463,30119
2805219,38225,94463,65370
2805225,38225,94463,30837
2805230,38225,94463,51483
2805222,38225,94463,26052
2805226,38225,94463,15987
2805215,38225,94463,94037
2805233,38225,94463,85088
2805238,38225,94463,13403
2805240,38225,94463,13363
2805241,38225,94463,57162
2805248,38225,94463,71795
2805251,38225,94463,57303
2805252,38225,94463,42332
2805239,38225,94463,2258
2805246,38225,94463,54623
2805244,38225,94463,48669
2805245,38225,94463,57011
2805243,38225,94463,54667
2805253,38225,94463,30438
2805249,38225,94463,48481
2805256,38225,94463,26052
2805265,38225,94463,28920
2805267,38225,94463,70552
2805269,38225,94463,58908
2805259,38225,94463,56008
2805270,38225,94463,59618
2805263,38225,94463,7022
2805271,38225,94463,59618
2805258,38225,94463,91830
2805261,38225,94463,24650
2805276,38225,94463,15986
2805277,38225,94463,51688
2805282,38225,94463,9332
2805285,38225,94463,60281
2805284,38225,94463,96228
2805278,38225,94463,68303
2805289,38225,94463,81744
2805287,38225,94463,59263
2805290,38225,94463,67907
2805288,38225,94463,26052
2805293,38225,94463,56622
2805295,38225,94463,9045
2805294,38225,94463,28907
2805299,38225,94463,40455
2805300,38225,94463,65520
2805296,38225,94463,56858
2805292,38225,94463,47622
2805297,38225,94463,48669
2805305,38225,94463,26233
2805306,38225,94463,70070
2805310,38225,94463,1615
2805308,38225,94463,245
2805307,38225,94463,54695
2805309,38225,94463,62555
2805301,38225,94463,2377
2805312,38225,94463,13031
2805318,38225,94463,54667
2805320,38225,94463,20836
2805324,38225,94463,26410
2805329,38225,94463,49793
2805336,38225,94463,94218
2805340,38225,94463,93265
2805333,38225,94463,55595
2805337,38225,94463,73747
2805338,38225,94463,26058
2805339,38225,94463,13363
2805332,38225,94463,28631
2805343,38225,94463,55503
2805344,38225,94463,69113
2805348,38225,94463,6363
2805346,38225,94463,65948
2805347,38225,94463,67925
2805351,38225,94463,55595
2805352,38225,94463,56845
2805350,38225,94463,15969
2805345,38225,94463,3396
2805349,38225,94463,24798
2805334,38225,94463,7022
2805357,38225,94463,24699
2805363,38225,94463,90935
2805364,38225,94463,63524
2805365,38225,94463,84514
2805367,38225,94463,56893
2805370,38225,94463,74495
2805368,38225,94463,27772
2805373,38225,94463,59966
2805359,38225,94463,15969
2805366,38225,94463,59618
2805362,38225,94463,40272
2805358,38225,94463,15976
2805379,38225,94463,101304
2805380,38225,94463,55503
2805386,38225,94463,58820
2805376,38225,94463,26052
2805385,38225,94463,35340
2805377,38225,94463,21797
2805382,38225,94463,58820
2805392,38225,94463,57505
2805396,38225,94463,51710
2805390,38225,94463,7890
2805388,38225,94463,58820
2805387,38225,94463,7022
2805389,38225,94463,30238
2805400,38225,94463,26289
2805401,38225,94463,68704
2805397,38225,94463,71795
2805402,38225,94463,68717
2805404,38225,94463,29067
2805399,38225,94463,69269
2805398,38225,94463,15987
2805411,38225,94463,32284
2805405,38225,94463,71795
2805409,38225,94463,31679
2805410,38225,94463,37379
2805406,38225,94463,32206
2805407,38225,94463,25174
2805413,38225,94463,36009
2805257,38225,94463,56790
2805268,38225,94463,75324
2805302,38225,94463,54668
2805303,38225,94463,58176
2805317,38225,94463,63723
2805321,38225,94463,74133
2805323,38225,94463,21140
2805375,38225,94463,56360
2805395,38225,94463,2929
2805247,38225,94463,65297
2805236,38225,94463,46170
2805280,38225,94463,94068
2805213,38225,94463,44417
2805275,38225,94463,29334
2805234,38225,94463,51687
2805273,38225,94463,54667
2805384,38225,94463,20836
2805218,38225,94463,28055
2805220,38225,94463,60281
2805237,38225,94463,42165
2805216,38225,94463,31080
2805228,38225,94463,73747
2805262,38225,94463,30307
2805272,38225,94463,39159
2805286,38225,94463,59813
2805283,38225,94463,56790
2805291,38225,94463,74822
2805304,38225,94463,69867
2805311,38225,94463,102008
2805313,38225,94463,61769
2805314,38225,94463,25376
2805315,38225,94463,25376
2805319,38225,94463,55503
2805328,38225,94463,100266
2805326,38225,94463,48523
2805331,38225,94463,93235
2805354,38225,94463,20663
2805355,38225,94463,71795
2805371,38225,94463,58194
2805383,38225,94463,36009
2805391,38225,94463,7563
2805394,38225,94463,66652
2805330,38225,94463,15969
